time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2010-01-01 00:00:00,104.22599999999997,13.973999999999998,28975.24,432.0000000000006,0.0,48.0,550.0
2010-01-01 02:00:00,77.256,10.977999999999996,29284.57,321.5999999999996,0.0,0.0,123.0
2010-01-01 04:00:00,76.46800000000005,14.465999999999998,28976.389999999992,317.99999999999983,0.0,52.0,79.0
2010-01-01 06:00:00,73.41599999999995,8.318000000000001,29137.78,302.1999999999996,0.0,7.0,80.0
2010-01-01 08:00:00,75.97000000000001,13.522000000000002,28950.050000000007,317.59999999999997,0.0,38.0,78.0
2010-01-01 10:00:00,138.384,15.815999999999999,28940.879999999994,573.0000000000011,0.0,49.0,1091.0
2010-01-01 12:00:00,111.516,9.131999999999998,28947.059999999994,465.5999999999998,358.0,0.0,79.0
2010-01-01 14:00:00,162.53799999999995,17.233999999999998,29125.560000000012,680.8000000000011,1085.0,45.0,129.0
2010-01-01 16:00:00,237.78800000000007,15.297999999999995,29107.49,984.2000000000003,861.0,2.0,1107.0
2010-01-01 18:00:00,54.008000000000024,14.738,29256.859999999997,223.80000000000027,0.0,42.0,81.0
2010-01-01 20:00:00,53.245999999999974,16.321999999999996,29252.419999999995,225.0000000000003,0.0,44.0,80.0
2010-01-01 22:00:00,59.436000000000014,15.537999999999998,29340.340000000004,249.60000000000008,0.0,0.0,81.0
2010-01-02 00:00:00,37.63800000000002,9.890000000000006,29465.419999999987,159.60000000000016,0.0,0.0,82.0
2010-01-02 02:00:00,78.82399999999998,14.847999999999999,29561.750000000004,331.0000000000001,0.0,96.0,737.0
2010-01-02 04:00:00,35.201999999999984,7.287999999999997,29571.62,143.80000000000018,0.0,0.0,82.0
2010-01-02 06:00:00,211.04599999999996,8.428,29077.240000000013,871.1999999999999,0.0,0.0,1560.0
2010-01-02 08:00:00,170.718,13.469999999999997,29020.789999999997,701.0000000000003,0.0,90.0,2231.0
2010-01-02 10:00:00,165.6500000000001,8.066,29141.17000000001,677.1999999999991,0.0,0.0,2249.0
2010-01-02 12:00:00,141.354,6.392000000000001,29413.109999999997,570.4000000000002,0.0,0.0,1864.0
2010-01-02 14:00:00,41.48199999999999,17.843999999999998,29761.91,173.99999999999991,0.0,94.0,84.0
2010-01-02 16:00:00,43.67000000000001,6.6459999999999955,29440.890000000003,174.60000000000005,0.0,0.0,81.0
2010-01-02 18:00:00,219.73399999999998,10.424000000000003,28767.240000000005,916.4000000000003,0.0,0.0,1256.0
2010-01-02 20:00:00,266.39199999999994,14.990000000000004,28571.260000000013,1113.6000000000015,584.0,87.0,2164.0
2010-01-02 22:00:00,282.0680000000001,6.497999999999996,29037.31,1162.4000000000005,527.0,0.0,2233.0
2010-01-03 00:00:00,85.20999999999995,11.663999999999993,29018.230000000003,353.99999999999983,0.0,76.0,842.0
2010-01-03 02:00:00,49.555999999999955,6.23,29189.449999999993,203.6000000000002,0.0,0.0,306.0
2010-01-03 04:00:00,42.204,12.280000000000001,29019.72999999999,180.80000000000038,0.0,62.0,112.0
2010-01-03 06:00:00,36.93799999999999,8.690000000000001,29114.620000000003,156.6,0.0,37.0,79.0
2010-01-03 08:00:00,48.208,10.11199999999999,28953.66999999999,205.60000000000002,0.0,0.0,79.0
2010-01-03 10:00:00,167.754,16.697999999999997,28862.469999999987,720.4,778.0,96.0,654.0
2010-01-03 12:00:00,216.61999999999992,8.351999999999999,29042.160000000003,890.5999999999995,4.0,2.0,2303.0
2010-01-03 14:00:00,148.4280000000001,8.378000000000004,29330.12,607.1999999999998,0.0,4.0,1689.0
2010-01-03 16:00:00,113.0560000000001,17.725999999999996,29202.13,467.59999999999945,0.0,97.0,91.0
2010-01-03 18:00:00,103.45800000000004,6.250000000000002,28893.750000000004,426.00000000000017,0.0,0.0,101.0
2010-01-03 20:00:00,153.04,11.305999999999994,28710.370000000003,640.9999999999991,508.0,53.0,77.0
2010-01-03 22:00:00,134.25600000000003,12.390000000000002,28888.099999999995,557.800000000001,495.0,44.0,782.0
2010-01-04 00:00:00,44.54200000000001,11.139999999999999,29021.43,185.79999999999998,0.0,31.0,112.0
2010-01-04 02:00:00,37.43800000000001,6.537999999999996,29069.879999999997,151.60000000000014,0.0,0.0,79.0
2010-01-04 04:00:00,82.08400000000003,17.976,29182.289999999994,348.40000000000003,0.0,119.0,695.0
2010-01-04 06:00:00,156.548,9.089999999999996,28909.170000000006,648.0000000000001,0.0,1.0,1205.0
2010-01-04 08:00:00,189.00599999999994,10.671999999999997,28882.34,778.5999999999998,0.0,13.0,2244.0
2010-01-04 10:00:00,169.204,15.838000000000001,28902.10000000001,696.4000000000002,0.0,103.0,2211.0
2010-01-04 12:00:00,166.442,8.999999999999998,29023.489999999994,682.3999999999997,0.0,0.0,2261.0
2010-01-04 14:00:00,89.34599999999996,14.154,29278.949999999993,394.59999999999974,633.0,57.0,279.0
2010-01-04 16:00:00,46.690000000000005,14.586000000000002,29227.94000000001,202.59999999999965,0.0,70.0,112.0
2010-01-04 18:00:00,161.15399999999997,14.404000000000003,28882.090000000015,673.7999999999998,0.0,0.0,704.0
2010-01-04 20:00:00,320.21400000000017,9.840000000000002,28553.529999999984,1341.8,596.0,85.0,2199.0
2010-01-04 22:00:00,224.77200000000002,11.225999999999999,29192.780000000002,921.8000000000005,551.0,38.0,2292.0
2010-01-05 00:00:00,49.404,9.590000000000005,28999.930000000022,205.6,0.0,0.0,283.0
2010-01-05 02:00:00,69.85400000000001,17.465999999999998,28885.140000000003,298.59999999999974,0.0,104.0,543.0
2010-01-05 04:00:00,41.228,8.712000000000002,28980.08,172.60000000000008,0.0,0.0,162.0
2010-01-05 06:00:00,47.33400000000002,18.018,28875.600000000002,203.8,0.0,105.0,160.0
2010-01-05 08:00:00,39.181999999999995,9.53,28979.279999999988,166.60000000000014,0.0,12.0,120.0
2010-01-05 10:00:00,229.16400000000004,26.284,28622.52,991.0000000000005,1020.0,68.0,1928.0
2010-01-05 12:00:00,125.20399999999992,11.541999999999991,28966.239999999994,527.4000000000001,3.0,586.0,489.0
2010-01-05 14:00:00,223.16000000000003,21.504,28770.569999999996,956.9999999999995,961.0,1877.0,162.0
2010-01-05 16:00:00,55.172000000000025,19.51399999999999,29083.78000000001,253.59999999999985,0.0,154.0,161.0
2010-01-05 18:00:00,51.668000000000006,8.833999999999998,28846.370000000003,231.39999999999984,0.0,19.0,263.0
2010-01-05 20:00:00,147.336,20.994000000000007,28677.330000000005,636.3999999999997,0.0,782.0,643.0
2010-01-05 22:00:00,241.45199999999983,20.536,28845.079999999998,1014.9999999999992,0.0,1178.0,1837.0
2010-01-06 00:00:00,36.822,12.409999999999998,28970.380000000012,164.79999999999984,0.0,42.0,127.0
2010-01-06 02:00:00,33.758000000000024,11.379999999999999,28957.95,152.79999999999993,0.0,46.0,127.0
2010-01-06 04:00:00,31.898000000000014,9.430000000000005,28988.27,144.0,0.0,29.0,126.0
2010-01-06 06:00:00,133.16399999999996,11.233999999999995,28749.520000000004,564.0000000000001,8.0,29.0,1388.0
2010-01-06 08:00:00,235.8200000000001,15.927999999999994,28529.180000000008,997.5999999999999,962.0,29.0,2264.0
2010-01-06 10:00:00,161.81399999999994,11.306000000000008,28721.58999999999,666.9999999999994,0.0,29.0,2244.0
2010-01-06 12:00:00,196.73599999999988,15.905999999999995,28816.56,830.5999999999989,0.0,29.0,2284.0
2010-01-06 14:00:00,175.42999999999986,8.5,28846.090000000004,724.2,0.0,29.0,2250.0
2010-01-06 16:00:00,75.05599999999997,9.543999999999999,29024.760000000002,314.9999999999997,0.0,29.0,666.0
2010-01-06 18:00:00,44.26999999999998,9.838000000000005,29057.980000000003,188.20000000000016,0.0,29.0,127.0
2010-01-06 20:00:00,66.68000000000005,12.379999999999995,28842.69999999999,284.9999999999998,0.0,37.0,128.0
2010-01-06 22:00:00,77.516,9.114000000000003,28873.020000000004,320.99999999999994,0.0,43.0,127.0
2010-01-07 00:00:00,251.76200000000014,32.09799999999999,28549.649999999987,1091.8000000000004,877.0,137.0,902.0
2010-01-07 02:00:00,45.523999999999994,15.391999999999992,28811.69,206.80000000000018,0.0,10.0,204.0
2010-01-07 04:00:00,50.35600000000001,23.02,28981.610000000004,230.4000000000001,0.0,129.0,202.0
2010-01-07 06:00:00,47.19199999999996,13.703999999999995,28846.969999999998,214.6,0.0,4.0,263.0
2010-01-07 08:00:00,54.268,24.684000000000005,28678.220000000016,250.59999999999985,0.0,143.0,235.0
2010-01-07 10:00:00,178.5640000000001,11.364000000000003,28451.439999999995,746.9999999999993,0.0,8.0,2345.0
2010-01-07 12:00:00,157.52599999999995,23.99200000000001,28732.98999999999,662.1999999999995,0.0,135.0,1436.0
2010-01-07 14:00:00,134.246,28.407999999999994,28578.570000000003,570.6000000000004,0.0,20.0,209.0
2010-01-07 16:00:00,133.88199999999998,41.962000000000025,28536.509999999984,588.7999999999996,0.0,123.0,245.0
2010-01-07 18:00:00,110.09200000000007,22.285999999999987,28727.78999999999,469.9999999999997,0.0,45.0,899.0
2010-01-07 20:00:00,72.15000000000003,23.204,28815.820000000003,316.8000000000002,0.0,98.0,212.0
2010-01-07 22:00:00,113.44000000000014,28.337999999999987,28901.21,485.1999999999997,0.0,69.0,286.0
