time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-01-01 00:00:00,304.44199999999995,11.065999999999999,28947.469999999994,1258.4000000000012,0.0,35.0,0.0
2007-01-01 02:00:00,307.44,11.806000000000003,29187.949999999997,1256.4000000000003,0.0,36.0,0.0
2007-01-01 04:00:00,297.11800000000005,11.39,29088.28999999999,1215.6,0.0,35.0,0.0
2007-01-01 06:00:00,294.1799999999999,11.579999999999995,28892.159999999996,1213.4000000000003,0.0,33.0,0.0
2007-01-01 08:00:00,335.27200000000005,8.742000000000003,28855.319999999992,1385.9999999999998,0.0,3.0,722.0
2007-01-01 10:00:00,314.26400000000007,10.885999999999997,28544.980000000003,1313.7999999999981,0.0,35.0,149.0
2007-01-01 12:00:00,286.696,11.284000000000004,28585.649999999987,1198.4000000000003,0.0,34.0,0.0
2007-01-01 14:00:00,192.2139999999999,21.126000000000012,28774.31,812.4000000000003,0.0,35.0,1592.0
2007-01-01 16:00:00,181.32999999999998,14.408,28611.829999999998,754.8000000000003,0.0,35.0,2090.0
2007-01-01 18:00:00,131.652,11.782,28565.659999999993,547.5999999999991,0.0,28.0,1327.0
2007-01-01 20:00:00,50.77399999999997,10.304000000000002,28635.0,212.8000000000002,0.0,7.0,0.0
2007-01-01 22:00:00,53.62200000000001,13.792000000000003,29097.110000000004,230.79999999999976,0.0,36.0,0.0
2007-01-02 00:00:00,35.861999999999995,11.413999999999996,29065.260000000006,155.1999999999999,0.0,37.0,0.0
2007-01-02 02:00:00,35.222,9.531999999999998,29218.050000000003,154.60000000000002,0.0,19.0,0.0
2007-01-02 04:00:00,58.55000000000002,9.063999999999997,28980.290000000008,249.80000000000004,0.0,18.0,401.0
2007-01-02 06:00:00,316.66200000000003,12.036000000000005,28795.44,1323.2000000000003,0.0,37.0,1972.0
2007-01-02 08:00:00,321.08799999999997,14.229999999999993,28411.06999999999,1355.2,1038.0,36.0,2063.0
2007-01-02 10:00:00,170.77599999999998,11.359999999999994,28667.940000000002,708.6000000000006,132.0,37.0,2098.0
2007-01-02 12:00:00,54.79599999999999,10.911999999999992,28861.670000000013,237.20000000000022,0.0,20.0,314.0
2007-01-02 14:00:00,36.47399999999999,11.981999999999992,29048.27,163.60000000000008,0.0,17.0,0.0
2007-01-02 16:00:00,68.27799999999999,14.876000000000001,29025.510000000013,292.6,0.0,38.0,0.0
2007-01-02 18:00:00,333.3720000000001,19.002000000000006,28406.319999999996,1407.4000000000012,0.0,45.0,2049.0
2007-01-02 20:00:00,221.01400000000004,12.698000000000002,28560.750000000007,925.3999999999995,0.0,41.0,2084.0
2007-01-02 22:00:00,172.66600000000003,13.158000000000001,29124.10999999999,705.9999999999994,0.0,41.0,2164.0
2007-01-03 00:00:00,33.914,10.258,29204.370000000003,146.60000000000005,0.0,35.0,0.0
2007-01-03 02:00:00,33.81999999999999,9.936000000000002,29179.349999999988,144.59999999999997,0.0,28.0,0.0
2007-01-03 04:00:00,86.47799999999998,7.416000000000003,29008.61999999999,357.4000000000002,0.0,7.0,893.0
2007-01-03 06:00:00,37.698000000000015,9.123999999999999,28933.64,158.80000000000018,0.0,35.0,77.0
2007-01-03 08:00:00,33.96399999999999,9.984000000000002,28865.919999999995,144.40000000000003,0.0,35.0,0.0
2007-01-03 10:00:00,32.99800000000001,9.012,28773.61999999999,138.99999999999994,0.0,35.0,0.0
2007-01-03 12:00:00,32.70400000000001,8.41,28998.84,134.99999999999997,0.0,14.0,0.0
2007-01-03 14:00:00,33.31600000000001,9.124,29054.680000000008,139.8000000000001,0.0,21.0,0.0
2007-01-03 16:00:00,93.75599999999987,8.460000000000004,28843.249999999985,386.1999999999998,0.0,34.0,1010.0
2007-01-03 18:00:00,33.420000000000016,9.078,28594.95999999999,142.00000000000017,0.0,35.0,0.0
2007-01-03 20:00:00,33.59799999999999,9.764000000000005,28796.940000000017,141.00000000000009,0.0,35.0,0.0
2007-01-03 22:00:00,31.898000000000014,7.062000000000001,29248.63,138.00000000000003,0.0,2.0,0.0
2007-01-04 00:00:00,257.856,11.307999999999998,28800.079999999998,1071.2000000000003,1087.0,31.0,2118.0
2007-01-04 02:00:00,175.95400000000004,11.645999999999999,29154.819999999992,725.0000000000001,0.0,63.0,1860.0
2007-01-04 04:00:00,35.78999999999999,8.583999999999998,29150.71,151.99999999999991,0.0,37.0,0.0
2007-01-04 06:00:00,74.54599999999999,10.146000000000003,29258.949999999997,315.8,0.0,24.0,330.0
2007-01-04 08:00:00,241.74599999999998,14.051999999999985,28854.259999999995,1005.9999999999991,0.0,57.0,2126.0
2007-01-04 10:00:00,222.8479999999999,7.9899999999999975,28651.139999999985,938.4000000000004,0.0,14.0,2097.0
2007-01-04 12:00:00,177.51200000000003,12.409999999999995,28741.299999999996,742.7999999999992,0.0,43.0,1986.0
2007-01-04 14:00:00,175.2819999999999,11.131999999999998,29079.25,721.1999999999996,0.0,58.0,2159.0
2007-01-04 16:00:00,252.59199999999998,19.174000000000003,28451.209999999995,1085.0000000000005,1841.0,850.0,608.0
2007-01-04 18:00:00,414.6319999999999,41.193999999999996,28199.539999999983,1786.7999999999997,623.0,2440.0,2033.0
2007-01-04 20:00:00,369.4320000000001,28.361999999999995,28461.07000000001,1565.2000000000007,5.0,540.0,2069.0
2007-01-04 22:00:00,387.76200000000006,26.554,28832.93,1625.7999999999981,1073.0,1244.0,2123.0
2007-01-05 00:00:00,33.62600000000001,16.976000000000003,28438.06,159.80000000000004,0.0,60.0,0.0
2007-01-05 02:00:00,27.327999999999992,13.394,28371.600000000002,129.20000000000005,0.0,56.0,0.0
2007-01-05 04:00:00,31.468000000000014,9.499999999999998,28452.910000000003,141.99999999999983,0.0,23.0,116.0
2007-01-05 06:00:00,81.076,10.344000000000003,28376.479999999992,346.9999999999999,0.0,41.0,465.0
2007-01-05 08:00:00,117.72399999999995,11.56,28135.860000000004,516.7999999999995,0.0,58.0,1115.0
2007-01-05 10:00:00,228.32599999999996,13.571999999999997,27823.749999999985,985.8000000000001,0.0,57.0,1978.0
2007-01-05 12:00:00,180.30000000000004,20.830000000000002,28199.45999999999,795.2000000000002,1003.0,54.0,96.0
2007-01-05 14:00:00,149.70200000000003,11.117999999999997,28182.14999999999,648.5999999999998,1109.0,24.0,793.0
2007-01-05 16:00:00,36.081999999999994,13.254000000000012,28158.15999999999,166.39999999999972,0.0,37.0,0.0
2007-01-05 18:00:00,231.056,33.027999999999984,27839.49000000001,1025.4000000000008,990.0,445.0,670.0
2007-01-05 20:00:00,355.16599999999994,13.971999999999998,27726.820000000003,1558.6000000000006,903.0,60.0,1925.0
2007-01-05 22:00:00,192.00400000000016,14.06,28232.590000000007,830.7999999999992,0.0,80.0,1388.0
2007-01-06 00:00:00,39.859999999999985,16.618000000000006,28363.15,175.20000000000002,0.0,69.0,0.0
2007-01-06 02:00:00,37.202000000000005,10.854000000000001,28314.119999999984,159.39999999999998,0.0,41.0,0.0
2007-01-06 04:00:00,35.37399999999999,11.158000000000003,28256.940000000006,153.80000000000007,0.0,36.0,0.0
2007-01-06 06:00:00,195.44600000000003,11.647999999999994,28015.390000000007,842.5999999999998,0.0,34.0,1734.0
2007-01-06 08:00:00,156.99600000000015,9.793999999999995,27964.110000000004,666.4000000000008,0.0,34.0,1998.0
2007-01-06 10:00:00,156.30599999999993,10.258,27946.900000000016,666.6000000000004,0.0,33.0,1996.0
2007-01-06 12:00:00,89.21799999999993,11.279999999999996,28201.970000000012,383.59999999999934,0.0,34.0,863.0
2007-01-06 14:00:00,35.878,9.559999999999997,28298.240000000005,157.6,0.0,40.0,0.0
2007-01-06 16:00:00,38.61400000000002,12.402000000000001,28335.91,174.40000000000018,0.0,44.0,0.0
2007-01-06 18:00:00,53.623999999999974,12.789999999999997,28032.140000000007,242.59999999999994,0.0,42.0,0.0
2007-01-06 20:00:00,140.68800000000002,14.031999999999995,28289.03,601.7999999999993,0.0,42.0,1073.0
2007-01-06 22:00:00,65.71199999999996,12.788000000000002,28612.35999999999,288.19999999999993,0.0,34.0,0.0
2007-01-07 00:00:00,209.07800000000003,19.062,28498.75,884.0000000000006,455.0,116.0,1126.0
2007-01-07 02:00:00,64.64200000000002,9.798000000000002,28835.470000000005,277.00000000000017,514.0,8.0,0.0
2007-01-07 04:00:00,60.436000000000035,18.532,29012.220000000012,252.80000000000027,0.0,113.0,0.0
2007-01-07 06:00:00,52.696000000000005,7.160000000000002,28968.88,220.19999999999982,0.0,9.0,0.0
2007-01-07 08:00:00,85.99000000000001,17.052000000000007,28631.100000000002,364.20000000000005,0.0,108.0,388.0
2007-01-07 10:00:00,156.52600000000004,8.155999999999999,28625.280000000002,650.5999999999995,0.0,16.0,1759.0
2007-01-07 12:00:00,45.238,15.971999999999994,28776.609999999997,207.60000000000016,0.0,107.0,232.0
2007-01-07 14:00:00,43.38799999999999,11.930000000000003,29021.91000000001,194.19999999999968,0.0,16.0,0.0
2007-01-07 16:00:00,35.22399999999997,20.365999999999996,28952.699999999997,170.00000000000014,0.0,112.0,0.0
2007-01-07 18:00:00,94.25199999999998,13.638000000000002,28699.639999999996,423.80000000000007,0.0,10.0,576.0
2007-01-07 20:00:00,90.64800000000004,24.13400000000001,28872.560000000005,421.40000000000003,0.0,120.0,0.0
2007-01-07 22:00:00,88.54600000000006,6.647999999999999,28801.57999999999,370.4000000000001,0.0,1.0,609.0
2007-01-08 00:00:00,20.448,10.601999999999997,28335.169999999987,98.39999999999995,0.0,0.0,0.0
2007-01-08 02:00:00,24.171999999999993,10.650000000000002,28551.299999999996,111.40000000000016,0.0,0.0,0.0
2007-01-08 04:00:00,121.23600000000002,11.671999999999997,28312.33,517.1999999999999,0.0,0.0,921.0
2007-01-08 06:00:00,39.43999999999996,9.018000000000002,28502.739999999994,175.4000000000003,0.0,0.0,336.0
2007-01-08 08:00:00,170.37000000000006,10.989999999999997,22953.109999999993,742.4000000000003,667.0,0.0,1432.0
2007-01-08 10:00:00,175.466,11.087999999999997,27889.159999999985,751.5999999999997,0.0,0.0,1988.0
2007-01-08 12:00:00,145.4139999999999,11.097999999999995,27881.119999999984,620.7999999999997,0.0,0.0,1987.0
2007-01-08 14:00:00,180.56000000000003,18.343999999999994,27967.6,771.2000000000011,463.0,0.0,1997.0
2007-01-08 16:00:00,118.19399999999987,11.936000000000002,27958.739999999994,512.3999999999995,453.0,0.0,1151.0
2007-01-08 18:00:00,23.012000000000015,14.12,28288.31999999999,114.20000000000007,0.0,0.0,0.0
2007-01-08 20:00:00,21.325999999999993,12.081999999999999,28493.09000000002,102.39999999999998,0.0,0.0,0.0
2007-01-08 22:00:00,20.700000000000017,10.956000000000001,28345.340000000007,99.20000000000006,0.0,0.0,0.0
2007-01-09 00:00:00,29.989999999999974,17.764,28938.739999999998,143.0000000000002,0.0,51.0,0.0
2007-01-09 02:00:00,25.81199999999999,16.344,28791.039999999994,125.80000000000013,0.0,42.0,0.0
2007-01-09 04:00:00,24.859999999999978,14.952000000000002,28701.260000000006,121.00000000000006,0.0,40.0,0.0
2007-01-09 06:00:00,71.18999999999997,13.706000000000016,28699.11,311.3999999999999,0.0,40.0,587.0
2007-01-09 08:00:00,125.314,14.934000000000001,28624.64999999999,537.6000000000004,0.0,38.0,995.0
2007-01-09 10:00:00,111.77799999999996,23.18,28286.179999999997,487.6000000000003,0.0,40.0,1025.0
2007-01-09 12:00:00,101.36999999999999,28.187999999999988,28856.11999999999,450.6000000000003,0.0,46.0,727.0
2007-01-09 14:00:00,245.63,47.080000000000005,28705.19000000001,1048.4,1085.0,58.0,1726.0
2007-01-09 16:00:00,209.844,30.760000000000012,28705.129999999986,887.1999999999996,0.0,39.0,2103.0
2007-01-09 18:00:00,215.26400000000004,24.400000000000002,28797.100000000002,913.6000000000003,815.0,62.0,1453.0
2007-01-09 20:00:00,239.47200000000007,33.99600000000001,28681.570000000007,1013.9999999999997,588.0,57.0,0.0
2007-01-09 22:00:00,300.96199999999993,24.542000000000005,28886.18,1253.9999999999995,9.0,56.0,1117.0
2007-01-10 00:00:00,44.53799999999996,8.388000000000003,28858.470000000012,185.19999999999996,0.0,26.0,210.0
2007-01-10 02:00:00,33.70599999999999,10.919999999999996,29217.61999999999,144.0000000000001,0.0,49.0,0.0
2007-01-10 04:00:00,35.17799999999998,12.527999999999992,28963.27999999999,151.79999999999995,0.0,76.0,0.0
2007-01-10 06:00:00,130.43599999999998,6.104000000000002,28778.730000000007,546.7999999999998,0.0,230.0,0.0
2007-01-10 08:00:00,284.77599999999995,10.112,28159.379999999994,1220.3999999999999,489.0,1531.0,1395.0
2007-01-10 10:00:00,277.98,16.354000000000003,28173.750000000015,1200.5999999999988,592.0,2465.0,1017.0
2007-01-10 12:00:00,37.42600000000001,9.129999999999994,28813.930000000004,159.8000000000002,0.0,79.0,0.0
2007-01-10 14:00:00,39.437999999999995,14.703999999999992,28936.49999999999,178.0000000000001,0.0,110.0,0.0
2007-01-10 16:00:00,155.796,14.46,28695.17000000002,673.1999999999998,0.0,1875.0,114.0
2007-01-10 18:00:00,184.13199999999992,12.635999999999992,28340.400000000005,781.2000000000004,0.0,97.0,530.0
2007-01-10 20:00:00,191.60800000000003,12.87,28700.83000000001,799.1999999999999,0.0,83.0,568.0
2007-01-10 22:00:00,305.90799999999996,18.52800000000001,28867.419999999995,1266.0000000000011,426.0,1.0,2126.0
2007-01-11 00:00:00,32.02199999999998,6.992000000000001,29137.120000000006,136.8,0.0,41.0,0.0
2007-01-11 02:00:00,31.67800000000001,7.113999999999997,29148.280000000002,130.2,0.0,17.0,0.0
2007-01-11 04:00:00,32.618000000000016,7.765999999999997,29053.809999999983,134.60000000000005,0.0,33.0,0.0
2007-01-11 06:00:00,91.35199999999998,5.31,28966.529999999984,375.5999999999999,0.0,17.0,1013.0
2007-01-11 08:00:00,32.01800000000002,8.213999999999999,28831.189999999988,133.80000000000007,0.0,34.0,0.0
2007-01-11 10:00:00,31.22999999999999,7.332,28785.510000000006,132.39999999999992,0.0,16.0,0.0
2007-01-11 12:00:00,30.691999999999968,6.816,29194.979999999992,129.39999999999986,0.0,21.0,0.0
2007-01-11 14:00:00,32.02599999999998,8.526,28996.35999999999,134.79999999999995,0.0,30.0,0.0
2007-01-11 16:00:00,31.247999999999994,7.223999999999999,28783.749999999993,129.39999999999998,0.0,17.0,0.0
2007-01-11 18:00:00,89.49199999999993,6.411999999999996,28550.100000000006,373.19999999999976,0.0,33.0,978.0
2007-01-11 20:00:00,30.656000000000002,6.431999999999998,28573.73,127.4,0.0,17.0,0.0
2007-01-11 22:00:00,31.183999999999994,6.907999999999999,28929.940000000002,130.20000000000007,0.0,17.0,0.0
2007-01-12 00:00:00,49.94799999999999,7.9659999999999975,29195.26999999999,207.79999999999976,0.0,40.0,0.0
2007-01-12 02:00:00,36.594000000000015,7.036,29285.09,158.9999999999999,0.0,20.0,46.0
2007-01-12 04:00:00,70.33799999999998,7.074,29188.330000000005,293.3999999999996,0.0,20.0,612.0
2007-01-12 06:00:00,101.66199999999999,8.908000000000003,28962.870000000003,435.59999999999997,0.0,20.0,380.0
2007-01-12 08:00:00,251.77600000000012,9.025999999999998,28473.74,1058.8000000000002,597.0,28.0,2073.0
2007-01-12 10:00:00,369.78399999999993,32.14199999999999,28470.37999999999,1574.0,2101.0,34.0,2072.0
2007-01-12 12:00:00,332.9340000000001,44.42400000000001,28735.31,1414.0,1610.0,43.0,2110.0
2007-01-12 14:00:00,262.61400000000003,22.603999999999996,29149.129999999997,1083.3999999999996,895.0,22.0,2171.0
2007-01-12 16:00:00,318.996,15.409999999999997,28788.929999999993,1338.2,699.0,42.0,2118.0
2007-01-12 18:00:00,429.5059999999999,32.956,28344.950000000004,1833.9999999999998,1402.0,21.0,2055.0
2007-01-12 20:00:00,525.63,48.96399999999999,28611.99999999999,2217.7999999999993,1677.0,43.0,2093.0
2007-01-12 22:00:00,385.15999999999997,52.38200000000004,28777.16,1619.8000000000006,375.0,20.0,2117.0
2007-01-13 00:00:00,72.308,14.402000000000001,29012.620000000006,314.79999999999984,0.0,36.0,613.0
2007-01-13 02:00:00,33.258,11.339999999999998,29274.969999999983,157.40000000000003,0.0,16.0,0.0
2007-01-13 04:00:00,33.215999999999994,12.144000000000002,29152.570000000007,151.60000000000005,0.0,19.0,0.0
2007-01-13 06:00:00,126.46799999999996,18.991999999999983,29173.980000000007,536.0000000000003,0.0,36.0,670.0
2007-01-13 08:00:00,262.28599999999994,19.45600000000001,28644.260000000017,1110.7999999999997,1154.0,353.0,654.0
2007-01-13 10:00:00,403.9860000000001,48.768000000000015,28367.059999999998,1730.3999999999992,1528.0,571.0,1095.0
2007-01-13 12:00:00,216.56199999999987,33.997999999999976,28762.630000000005,917.9999999999997,42.0,1710.0,52.0
2007-01-13 14:00:00,222.08199999999997,18.109999999999996,29091.90000000001,921.1999999999999,936.0,90.0,1540.0
2007-01-13 16:00:00,291.342,20.702000000000005,28748.160000000007,1216.5999999999997,0.0,58.0,1872.0
2007-01-13 18:00:00,302.55600000000004,35.99000000000001,28385.910000000003,1283.6000000000006,0.0,34.0,843.0
2007-01-13 20:00:00,569.614,34.04599999999999,27998.739999999998,2445.1999999999985,1800.0,29.0,2004.0
2007-01-13 22:00:00,653.136,22.788000000000004,27955.6,2826.7999999999997,2346.0,23.0,1998.0
2007-01-14 00:00:00,375.39400000000006,20.264000000000003,28593.639999999985,1596.8000000000002,0.0,40.0,273.0
2007-01-14 02:00:00,240.0700000000001,17.808,28959.460000000006,1043.8,647.0,39.0,737.0
2007-01-14 04:00:00,139.7,13.854000000000001,28926.539999999994,630.8,0.0,39.0,0.0
2007-01-14 06:00:00,163.03,13.914,28811.679999999986,725.6000000000004,0.0,37.0,0.0
2007-01-14 08:00:00,212.47199999999998,8.828000000000001,28734.490000000005,925.1999999999999,0.0,11.0,686.0
2007-01-14 10:00:00,164.6960000000001,13.416000000000006,28539.709999999995,712.4000000000011,0.0,324.0,1106.0
2007-01-14 12:00:00,120.67200000000004,26.378,28715.899999999994,524.9999999999995,0.0,331.0,709.0
2007-01-14 14:00:00,235.47199999999995,24.002,29077.189999999995,979.2000000000002,506.0,92.0,2157.0
2007-01-14 16:00:00,458.2160000000002,23.112000000000013,28396.18,1953.6,624.0,2951.0,1150.0
2007-01-14 18:00:00,409.82599999999996,31.812000000000005,27741.14000000001,1762.4000000000017,0.0,271.0,1984.0
2007-01-14 20:00:00,318.0319999999998,20.785999999999998,28251.96,1349.4,0.0,28.0,2039.0
2007-01-14 22:00:00,170.23600000000013,12.945999999999994,28916.75,701.2000000000008,0.0,52.0,2134.0
2007-01-15 00:00:00,161.9420000000001,10.868000000000002,28951.520000000004,663.2000000000005,0.0,26.0,2138.0
2007-01-15 02:00:00,45.11200000000004,12.072000000000005,29350.75,195.60000000000036,0.0,25.0,191.0
2007-01-15 04:00:00,32.13599999999999,9.597999999999997,29233.6,139.0000000000001,0.0,25.0,0.0
2007-01-15 06:00:00,135.19400000000002,12.927999999999999,29003.009999999995,575.4000000000003,0.0,24.0,725.0
2007-01-15 08:00:00,251.4439999999999,13.097999999999999,28563.390000000007,1051.3999999999994,571.0,26.0,2084.0
2007-01-15 10:00:00,193.60200000000006,11.911999999999997,28711.039999999994,807.2000000000006,528.0,34.0,2105.0
2007-01-15 12:00:00,106.988,14.04,29056.440000000002,470.40000000000003,0.0,33.0,763.0
2007-01-15 14:00:00,186.442,14.479999999999999,29273.379999999994,775.5999999999995,0.0,30.0,1878.0
